"id","code","category","name","unidade_tributacao","descricao_unidade"
"85232933","85232933","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85232933 - OUTROS FITAS MAGNET.GRAVADAS,L>6.5MM","UN","Unidade"
"85232933","85232933","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85232933 - GRAVADAS COM MATÉRIA DIDÁTICA, EM CARTUCHOS OU CASSETES","UN","Unidade"
"85232933","85232933","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85232933 - PARA GRAVAÇÃO SIMULTÂNEA DE IMAGEM E SOM, PRÓPRIAS PARA TELEVISÃO  VÍDEO-TAPE , GRAVADAS COM MATÉRIA DE NATUREZA CIENTÍFICA OU EDUCATIVA, EM CARTUCHOS, CASSETES E SEMELHANTES","UN","Unidade"
"85232939","85232939","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85232939 - OUTROS FITAS MAGNET.GRAVADAS","UN","Unidade"
"85232939","85232939","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85232939 - GRAVADAS COM MATÉRIA DIDÁTICA, APRESENTADAS EM ARTEFATOS SEMELHANTES A CARTUCHOS OU CASSETES","UN","Unidade"
"85232939","85232939","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85232939 - GRAVADAS COM MATÉRIA DIDÁTICA, EM CARTUCHOS OU CASSETES","UN","Unidade"
"85232939","85232939","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85232939 - PARA GRAVAÇÃO SIMULTÂNEA DE IMAGEM E SOM, PRÓPRIAS PARA TELEVISÃO  VÍDEO-TAPE , GRAVADAS COM MATÉRIA DE NATUREZA CIENTÍFICA OU EDUCATIVA, APRESENTADAS EM ARTEFATOS SEMELHANTES A CARTUCHOS OU CASSETES","UN","Unidade"
"85232990","85232990","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85232990 - OUTS.SUPORTES P/GRAVACAO DE SOM/SEMELHS. N/GRAVADOS","UN","Unidade"
"85234110","85234110","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85234110 - DISCOS P/SIST.LEIT.RAIO LASER,POSSIB.GRAV.1 VEZ (CD-R)","UN","Unidade"
"85234190","85234190","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85234190 - OUTS.SUPORTES P/GRAVACAO DE SOM/SEMELHS. N/GRAVADOS","UN","Unidade"
"85234910","85234910","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85234910 - SUPORTES GRAVADOS,P/LEIT.RAIO LASER,REPROD. APENAS DO SOM","UN","Unidade"
"85234920","85234920","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85234920 - SUPORTES GRAVADOS,P/LEIT.RAIO LASER,DE FENOM. DIF.SOM/IMAG","UN","Unidade"
"85234990","85234990","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85234990 - OUTROS SUPORTES GRAVADOS,P/LEITURA POR RAIO LASER","UN","Unidade"
"85235110","85235110","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85235110 - DISPOSITIVOS DE ARMAZENAMENTO NÃO-VOLÁTIL DE DADOS À BASE DE SEMICONDUTORES - CARTÕES DE MEMÓRIS (MEMORY CARDS)","UN","Unidade"
"85235110","85235110","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85235110 - DAS MÁQUINAS DA POSIÇÃO 84.71","UN","Unidade"
"85235110","85235110","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85235110 - QUE POSSAM SER UTILIZADOS INDIFERENTEMENTE COM AS MÁQUINAS OU APARELHOS DE DUAS OU MAIS DAS POSIÇÕES 84.69 A 84.72","UN","Unidade"
"85235190","85235190","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85235190 - OUTROS - DISPOSITIVOS DE ARMAZENAMENTO NÃO-VOLÁTIL DE DADOS À BASE DE SEMICONDUTORES","UN","Unidade"
"85235200","85235200","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85235200 - CARTOES INCORPORANDO 1 CIRCUITO INTEGRADO ELETRONICO (CARTÕES INTELIGENTES)","UN","Unidade"
"85235910","85235910","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85235910 - CARTOES E ETIQUETAS DE ACIONAM.POR APROXIM.","UN","Unidade"
"85235990","85235990","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85235990 - OUTS.SUPORTES SEMICONDUTORES","UN","Unidade"
"85238000","85238000","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85238000 - DISCOS FONOGRAFICOS,GRAVADOS","UN","Unidade"
"85255011","85255011","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85255011 - APARS.TRANSM.DE RADIO EM AM,C/MODUL.LARG. PULSO,POT>10KW","UN","Unidade"
"85255012","85255012","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85255012 - APARS.TRANSM.DE RADIO EM FM,C/ETAPA SAIDA VALV.POT>30KW","UN","Unidade"
"85255019","85255019","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85255019 - OUTROS APARS.TRANSMISSORES DE RADIODIFUSAO","UN","Unidade"
"85255021","85255021","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85255021 - APARS.TRANSM.DE TELEVISAO,FREQUENCIA>7GHZ","UN","Unidade"
"85255022","85255022","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85255022 - APARS.TRANSM.DE TELEVISAO,BANDA UHF 2/2.7GHZ,10W<P<100W","UN","Unidade"
"85255023","85255023","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85255023 - APARS.TRANSM.DE TELEVISAO,BANDA UHF,POT>10KW","UN","Unidade"
"85255024","85255024","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85255024 - APARS.TRANSM.DE TELEVISAO,BANDA VHF,POT>=20KW","UN","Unidade"
"85255029","85255029","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85255029 - OUTROS APARS.TRANSMISSORES DE TELEVISAO","UN","Unidade"
"85255029","85255029","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85255029 - TRANSMISSORES DIGITAIS DE TELEVISÃO, EM VHF OU UHF, COM POTÊNCIA MAIOR OU IGUAL A 1 KW E INTERMODULAÇÃO MAIOR QUE 36 DB","UN","Unidade"
"85255029","85255029","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85255029 - SISTEMA IRRADIANTE CONFIGURÁVEL, DEDICADO À TRANSMISSÃO DE SINAIS DE TELEVISÃO DIGITAIS NA FAIXA DE FREQÜÊNCIA DE VHF E/OU UHF, COM POTÊNCIAS IRRADIADAS DE ATÉ 1MW RMS E CONSTITUÍDOS POR: ANTENAS, CABOS E/OU LINHAS RÍGIDAS DE ALIMENTAÇÃO, COMBINAD","UN","Unidade"
"85256010","85256010","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85256010 - APARS.TRANSM/RECEP.DE RADIODIFUSAO","UN","Unidade"
"85256010","85256010","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85256010 - TRANSMISSORES-RECEPTORES  TRANSCEPTORES  DE RÁDIO DIGITAL PARA TELEVISÃO DIGITAL TERRESTRE, COM INTERFACES DIGITAIS DVB-ASI E/OU ISDB-T CLOCK DATA","UN","Unidade"
"85256020","85256020","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85256020 - APARS.TRANSM/RECEP.DE TELEVISAO, FREQUENCIA>7GHZ","UN","Unidade"
"85256020","85256020","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85256020 - TRANSMISSORES-RECEPTORES  TRANSCEPTORES  DE SINAL DE TELEVISÃO DIGITAL ATRAVÉS DE FIBRA ÓTICA","UN","Unidade"
"85256090","85256090","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85256090 - OUTROS APARS.TRANSMISS.RECEPT.DE TELEVISAO","UN","Unidade"
"85256090","85256090","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85256090 - EQUIPAMENTO DE SINALIZAÇÃO, CONTROLE E/OU CORTE  SLICER  DO FLUXO DE DADOS MPEG","UN","Unidade"
"85258011","85258011","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85258011 - CAMERAS DE TELEVISAO C/3 OU MAIS CAPTADORES DE IMAGEM","UN","Unidade"
"85258012","85258012","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85258012 - CAMERAS DE TELEVISAO C/SENSOR IMAG.CCD,ETC. ILUM<0.20LUX","UN","Unidade"
"85258013","85258013","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85258013 - CAMERAS DE TELEVISAO C/SENSOR DE IMAGEM ETC<=14 MICRONS","UN","Unidade"
"85258019","85258019","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85258019 - OUTROS CAMERAS DE TELEVISAO","UN","Unidade"
"85258019","85258019","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85258019 - LUPA ELETRÔNICA DO TIPO UTILIZADO POR PESSOAS COM DEFICIÊNCIA VISUAL","UN","Unidade"
"85258021","85258021","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85258021 - CÂMERAS FOTOGRÁFICAS DIGITAIS E CÂMERAS DE VÍDEO C/ TRES OU MAIS CAPTORES DE IMAGEM","UN","Unidade"
"85258022","85258022","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85258022 - OUTS CAMERAS DE VIDEO DE IMAGENS FIXAS E OUTS.CAMERAS VIDEO ETC <= 14 MICROSN (SISTEMA INTEGRADO ETC)","UN","Unidade"
"85258029","85258029","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85258029 - OUTRAS CÂMERAS FOTOGRÁFICAS DIGITAIS E CÂMERAS DE VÍDEO","UN","Unidade"
"85261000","85261000","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85261000 - APARS.DE RADIODETECCAO E DE RADIOSSONDAGEM (RADAR)","UN","Unidade"
"85269100","85269100","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85269100 - APARS.DE RADIONAVEGACAO","UN","Unidade"
"85269200","85269200","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85269200 - APARS.DE RADIOTELECOMANDO","UN","Unidade"
"85271200","85271200","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85271200 - RADIO TOCA-FITAS (RADIO-CASSETES),DE BOLSO","UN","Unidade"
"85271300","85271300","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85271300 - OUTROS APARELHOS COMBINADOS COM UM APARELHO DE GRAVAÇAO OU DE REPRODUÇAO DE SOM","UN","Unidade"
"85271910","85271910","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85271910 - APARS.RECEPT.DE RADIO C/RELOGIO,A PILHA/ ELETRICIDADE","UN","Unidade"
"85271990","85271990","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85271990 - OUTROS APARS.RECEP.RADIODIF.PILHA/ELETR.ETC.","UN","Unidade"
"85272100","85272100","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85272100 - APARELHOS RECEPTORES DE RADIODIFUSAO, QUE SO FUNCIONEM COM FONTE EXTERNA DE ENERGIA, COMBINADOS COM UM APARELHO DE GRAVAÇAO OU DE REPRODUÇAO DE SOM","UN","Unidade"
"85272900","85272900","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85272900 - OUTROS APARS.RECEP.RADIODIF.P/VEIC.AUTOMOVEIS, ETC.","UN","Unidade"
"85279100","85279100","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85279100 - OUTROS APARELHOS RECEPTORES PARA RADIODIFUSAO, COMBINADOS COM UM APARELHO DE GRAVAÇAO OU DE REPRODUÇAO DE SOM","UN","Unidade"
"85279200","85279200","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85279200 - APARS.RECEPT.DE RADIO C/RELOGIO,A ELETRICIDADE","UN","Unidade"
"85279910","85279910","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85279910 - AMPLIFICADOR COM SINTONIZADOR (RECEIVER)","UN","Unidade"
"85279990","85279990","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85279990 - OUTROS APARS.RECEP.RADIODIF.ETC.","UN","Unidade"
"85284210","85284210","MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS, E SUAS PARTES; APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE SOM, APARELHOS DE GRAVAÇÃO OU DE REPRODUÇÃO DE IMAGENS E DE SOM  EM TELEVISÃO, E SUAS PARTES E ACESSÓRIOS","85284210 - MONOCROMATICOS","UN","Unidade"
